[0, 1, 4, 9, 12, 16]
[0, 4, 12, 13, 16, 21]
[0, 5, 8, 12, 20, 21]
[0, 8, 9, 12, 17, 20]
[2, 3, 6, 11, 14, 15, 18, 23]
[3, 6, 7, 10, 15, 18, 19, 22]
